barangay_psgc,predicted_abundance,HSI
1001314002,4.342946e-05,0.33825594
1001314016,-1.6695156e-05,0.27765504
1001315008,-8.008788e-05,0.21376014
1001315014,-6.495244e-05,0.22901547
1001317035,-0.00024772587,0.044794142
1001318022,-0.00025788866,0.034550846
1001322008,-6.9652495e-05,0.22427818
1001801001,3.600364e-05,0.3307713
1003522025,-2.2415345e-05,0.27188954
1004203029,8.062763e-06,0.3026091
1004206012,-0.00013369652,0.15972681
1004210012,-4.337225e-05,0.2507666
1004210037,-5.0455717e-05,0.24362703
1004212030,0.00013094174,0.42646146
1004214019,-6.842924e-05,0.22551112
1004215012,-4.8577855e-05,0.24551976
1004306007,-6.789987e-05,0.22604468
1004307012,-5.040619e-05,0.24367695
1004308048,-0.00010900975,0.18460914
1004310011,3.139192e-05,0.32612303
1004312011,6.0855837e-05,0.35582036
1004316007,-5.36053e-06,0.28907946
1004319011,-0.00021395368,0.07883388
1030500067,-2.9149862e-05,0.26510167
1030500073,0.00012250354,0.4179564
1030900016,1.6159407e-05,0.31076986
1102301032,-4.2604854e-05,0.25154006
1102303007,-8.756748e-05,0.20622127
1102305009,-0.00011782777,0.17572127
1102315025,-8.978579e-05,0.2039854
1102317020,-5.778814e-05,0.23623651
1102317041,-0.0002678522,0.024508357
1102319001,-2.1548329e-05,0.2727634
1102319005,-0.0001015518,0.19212617
1102319009,0.0005210316,0.8196416
1102319010,3.0223495e-05,0.32494536
1102319016,-6.0702994e-05,0.23329857
1102319023,0.00069997256,1.0
1102319026,-4.8970523e-05,0.24512398
1102324013,-3.637295e-05,0.25782135
1102401023,-7.604186e-05,0.2178382
1102403014,-4.5955094e-05,0.2481633
1102403030,0.00027754682,0.5742279
1102404013,-0.00016000593,0.13320898
1102410026,-6.471791e-05,0.22925185
1102411012,-0.00018279126,0.11024314
1102503004,-7.558858e-05,0.21829507
1102506010,-0.00018421581,0.108807325
1102508011,-7.233164e-05,0.22157781
1102509005,-1.1831525e-05,0.2825572
1102510007,-1.0655311e-05,0.28374273
1108203006,3.2395903e-05,0.32713497
1108205003,-0.00022950374,0.06316063
1108207013,5.7893714e-05,0.35283476
1108208011,7.109461e-05,0.36614025
1108209028,1.1412789e-05,0.30598563
1130700005,-3.46869e-05,0.25952077
1130700014,-2.082789e-05,0.27348956
1130700026,-1.46948905e-05,0.27967113
1130700030,6.150689e-06,0.30068186
1130700043,2.8994296e-05,0.32370642
1130700044,-0.000108199194,0.18542612
1130700049,-0.00018864854,0.104339465
1130700056,3.1999414e-05,0.32673535
