barangay_psgc,predicted_abundance,HSI
403411014,0.0013295944,0.13188608
403417034,0.000424588,0.0041966178
403421002,0.0017279511,0.18809116
403421004,0.0014952655,0.155261
403422004,0.0027926916,0.33831787
403424007,0.0025310782,0.3014062
403424008,0.0014041967,0.14241189
403424031,0.0020276788,0.23038043
403425011,0.00039894134,0.0005780682
403427020,0.0012302129,0.1178641
403428012,0.0024208967,0.28586048
403428020,0.0008670268,0.06662133
403429013,0.0014731118,0.15213528
403429022,0.0012689173,0.123325005
403430010,0.0025719712,0.30717593
405603005,0.0012270509,0.117417976
405607015,0.001437529,0.14711481
405608001,0.0011992377,0.11349374
405608019,0.0021228543,0.24380897
405616009,0.00045747057,0.008836091
405619041,0.00162629,0.17374755
405622008,0.0015391721,0.16145588
405641014,0.0015319769,0.16044068
405647032,0.0024667059,0.29232377
405647057,0.0014392409,0.14735636
405802008,0.0014896591,0.15446998
405802009,0.0014268962,0.14561461
405803010,0.0013778168,0.13868989
405804007,0.0030250407,0.37110054
405804013,0.0003989414,0.00057807565
405804020,0.0021061883,0.24145754
405804024,0.0015975025,0.16968586
405804035,0.0013482845,0.13452311
405805014,0.0021956244,0.25407624
405806022,0.0014488596,0.14871348
405807015,0.0021283054,0.24457808
405809006,0.0014980775,0.15565775
405809008,0.0016106353,0.1715388
405810001,0.0014640825,0.15086132
405811006,0.0005046543,0.015493356
405811013,0.000577555,0.025779083
405812012,0.0028602213,0.3478458
405813002,0.001719476,0.18689537
431200008,0.00159246,0.1689744
431200011,0.0012252353,0.11716181
500502047,0.0025792678,0.30820543
500503048,0.0019110434,0.21392407
500506041,0.001227088,0.11742322
500506049,0.0012628967,0.12247555
500507007,0.0031466417,0.3882575
500508015,0.0029699185,0.3633232
500508023,0.0015129374,0.15775436
500510014,0.0013718439,0.13784716
500512026,0.0014916215,0.15474686
500513026,0.0016491717,0.17697598
500513029,0.0029806232,0.3648336
500514013,0.0028288784,0.34342355
500516011,0.0012677644,0.12316233
500518028,0.0013382701,0.13311015
501606035,0.0036691984,0.46198624
501606046,0.0014437961,0.14799906
501701016,0.0016148939,0.17213964
501705023,0.0021864795,0.25278598
501707009,0.002816693,0.34170425
501708001,0.0021529242,0.2480516
501708028,0.0018467942,0.204859
501716025,0.0015582687,0.16415027
501716030,0.0014979349,0.15563764
501722024,0.0021523335,0.24796824
501723033,0.0012816439,0.12512062
501724012,0.0018730033,0.2085569
501724013,0.0020992153,0.24047367
501725016,0.0012393617,0.11915493
501727017,0.0015487937,0.16281343
501728001,0.0030482863,0.37438035
501728020,0.0012393555,0.119154066
501728026,0.003953796,0.5021408
501731014,0.0013263403,0.13142695
501733023,0.0012557113,0.121461734
501734040,0.0016258624,0.17368722
501734043,0.0004003163,0.0007720627
501736015,0.002974668,0.36399335
502005008,0.001717296,0.1865878
502010020,0.0014592815,0.15018393
504105027,0.003914216,0.4965564
504106008,0.0029621762,0.36223084
504112011,0.0027504,0.33235085
504116015,0.00081417395,0.059164204
506203009,0.0014386395,0.1472715
506203033,0.0003989414,0.00057807565
506210019,0.0014419873,0.14774387
506211027,0.0029245017,0.35691524
506212035,0.0014955086,0.1552953
506216018,0.0015447767,0.16224666
600401011,0.0003989414,0.00057807565
600602038,0.00040398337,0.0012894608
